comment_id,video_id,comment_text,entity,entity_type,sentiment_label,issue_category,topic_name
Ugw2NB2Lm9Bm7_WS__94AaABAg,a4NJNdHqs_I,"samsung has become completely misaligned with their power user customers. focusing way to much mediocre ai features, while also removing s pen bluetooth, not upgrading key specs like the ram battery, and intentionally downgrading things like the telephoto and selfie cameras from previous years does not make this phone worth 1300...",selfie,NORP,positive,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
Ugw2NB2Lm9Bm7_WS__94AaABAg,a4NJNdHqs_I,"samsung has become completely misaligned with their power user customers. focusing way to much mediocre ai features, while also removing s pen bluetooth, not upgrading key specs like the ram battery, and intentionally downgrading things like the telephoto and selfie cameras from previous years does not make this phone worth 1300...",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
Ugw2NB2Lm9Bm7_WS__94AaABAg,a4NJNdHqs_I,"samsung has become completely misaligned with their power user customers. focusing way to much mediocre ai features, while also removing s pen bluetooth, not upgrading key specs like the ram battery, and intentionally downgrading things like the telephoto and selfie cameras from previous years does not make this phone worth 1300...",s pen,CUSTOM_PRODUCT_OR_BRAND,positive,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
Ugw2NB2Lm9Bm7_WS__94AaABAg.AEApZlzFWFFAEAprdvO1bD,a4NJNdHqs_I,agreed. it would make more sense to call it the galaxy s25 pro because it follows suit the direction of the iphone pros...,galaxy,CUSTOM_PRODUCT_OR_BRAND,positive,Software / One UI,S-Pen / Bluetooth Removal
Ugw2NB2Lm9Bm7_WS__94AaABAg.AEApZlzFWFFAEAprdvO1bD,a4NJNdHqs_I,agreed. it would make more sense to call it the galaxy s25 pro because it follows suit the direction of the iphone pros...,galaxy s25,CUSTOM_PRODUCT_OR_BRAND,positive,Software / One UI,S-Pen / Bluetooth Removal
Ugw2NB2Lm9Bm7_WS__94AaABAg.AEApZlzFWFFAEAprdvO1bD,a4NJNdHqs_I,agreed. it would make more sense to call it the galaxy s25 pro because it follows suit the direction of the iphone pros...,iphone,CUSTOM_PRODUCT_OR_BRAND,positive,Software / One UI,S-Pen / Bluetooth Removal
Ugw2NB2Lm9Bm7_WS__94AaABAg.AEApZlzFWFFAEB1GF9BTrO,a4NJNdHqs_I,clever marketing would help them.. but i only remember 1 of the new s25u a.i features even tho i saw the whole event. do u remember what their marketing was all about? or is it just me?,s25u,ORG,positive,S-Pen / Features,Galaxy Models / S23-S24-S25 Series
UgzNABMU2H8PbNyWqvd4AaABAg,a4NJNdHqs_I,"lifelong samsung user. i love to see the updates, but i typically just wait until the end of security updates to get a new one.",lifelong samsung,ORG,positive,AI / Gemini,Galaxy Models / S23-S24-S25 Series
UgzNABMU2H8PbNyWqvd4AaABAg,a4NJNdHqs_I,"lifelong samsung user. i love to see the updates, but i typically just wait until the end of security updates to get a new one.",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,Galaxy Models / S23-S24-S25 Series
Ugw6HzCIABrj2neXVIR4AaABAg,a4NJNdHqs_I,"3 minutes into the video..just a correction, the one plus 13 works on verizon...with wife calling. i'm on us mobile's warp verizon network. esim doesnt work since the device isnt provisioned yet but i have a physical him. just thought i'd mention that",us,GPE,neutral,Camera,S-Pen / Bluetooth Removal
Ugx4oy-GxwdoWVfL_5F4AaABAg,a4NJNdHqs_I,"that exactly what i just told on of my friends. samsung, with this lineup, feels lazy like apple. the already own the market in the us so they dont seem to have pressure to updagrade the most they can",samsung,ORG,positive,Other,General Samsung / Apple Discussion
Ugx4oy-GxwdoWVfL_5F4AaABAg,a4NJNdHqs_I,"that exactly what i just told on of my friends. samsung, with this lineup, feels lazy like apple. the already own the market in the us so they dont seem to have pressure to updagrade the most they can",us,GPE,positive,Other,General Samsung / Apple Discussion
Ugx4oy-GxwdoWVfL_5F4AaABAg,a4NJNdHqs_I,"that exactly what i just told on of my friends. samsung, with this lineup, feels lazy like apple. the already own the market in the us so they dont seem to have pressure to updagrade the most they can",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Other,General Samsung / Apple Discussion
Ugx4oy-GxwdoWVfL_5F4AaABAg,a4NJNdHqs_I,"that exactly what i just told on of my friends. samsung, with this lineup, feels lazy like apple. the already own the market in the us so they dont seem to have pressure to updagrade the most they can",apple,CUSTOM_PRODUCT_OR_BRAND,positive,Other,General Samsung / Apple Discussion
UgwhkXQ84tMhP5hK54Z4AaABAg,a4NJNdHqs_I,s25 ultra attracts so much fingerprints...nasty,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,S-Pen / Features,"AI, Battery, Camera and Feature Discussion"
UgzeIFU5js4uOoSyBQR4AaABAg,a4NJNdHqs_I,"the s20 ultra had 16gb of ram with the 512gb internal storage it had expandable storage. then the s21 took that all away, the s22 gave us an s pen. that's too underwhelming. the s26 ultra needs 16gb of ram, expandable storage new battery technology. for the price i'll end up spending 320 canadian, to keep a pixel 9 pro. s24 ultras they wanted 45 a month or 1080 total to keep it. the pixel 9 pro for the price, wasn't even a competition. i just wish they would fix android auto...",canadian,NORP,positive,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
UgzeIFU5js4uOoSyBQR4AaABAg,a4NJNdHqs_I,"the s20 ultra had 16gb of ram with the 512gb internal storage it had expandable storage. then the s21 took that all away, the s22 gave us an s pen. that's too underwhelming. the s26 ultra needs 16gb of ram, expandable storage new battery technology. for the price i'll end up spending 320 canadian, to keep a pixel 9 pro. s24 ultras they wanted 45 a month or 1080 total to keep it. the pixel 9 pro for the price, wasn't even a competition. i just wish they would fix android auto...",s pen,CUSTOM_PRODUCT_OR_BRAND,positive,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
UgzdYIoJNY_F3t7EQyN4AaABAg,a4NJNdHqs_I,definitely the harshest review i've ever heard marques give to samsung product.,samsung,CUSTOM_PRODUCT_OR_BRAND,negative,Other,General Samsung / Apple Discussion
Ugwzl_rvwispV8RrD-h4AaABAg,a4NJNdHqs_I,money received from samsung,samsung,ORG,neutral,Price / Value,Galaxy Models / S23-S24-S25 Series
Ugwzl_rvwispV8RrD-h4AaABAg,a4NJNdHqs_I,money received from samsung,samsung,CUSTOM_PRODUCT_OR_BRAND,neutral,Price / Value,Galaxy Models / S23-S24-S25 Series
Ugz6QQrdXTpQhdcGA8l4AaABAg,a4NJNdHqs_I,i've been waiting for your video lol! my s25 ultra for a trade in is coming today but i might return it based on your video...,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,Fake Products / Screen / Camera Concerns
UgymZ-Zz_rHDjINMsc54AaABAg,a4NJNdHqs_I,"give me the damn sd card slot back, samsung!!!!",samsung,CUSTOM_PRODUCT_OR_BRAND,negative,Other,S-Pen / Bluetooth Removal
Ugz-_xPESnO_qoeLDyJ4AaABAg,a4NJNdHqs_I,"i'll skip this phone, i'll stay with s23u.",s23u,PERSON,neutral,S-Pen / Features,S25 vs S24 / iPhone Pro Max Comparison
UgynpZU4eYmNN7iGtW94AaABAg,a4NJNdHqs_I,watching this on my s25u,s25u,ORG,neutral,Other,S-Pen / Bluetooth Removal
UgyeQKuFfSuHn7jwi7h4AaABAg,a4NJNdHqs_I,i agree. samsung is playing it safe when they used to be trend setters.,samsung,ORG,positive,Other,General Samsung / Apple Discussion
UgyeQKuFfSuHn7jwi7h4AaABAg,a4NJNdHqs_I,i agree. samsung is playing it safe when they used to be trend setters.,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Other,General Samsung / Apple Discussion
UgxskHRiH8UCner2Y_h4AaABAg,a4NJNdHqs_I,delete a feature that works to boast al innovation that solves the problem they created by deleting that feature. then sell an upgraded s pen later for more bucks,s pen,CUSTOM_PRODUCT_OR_BRAND,positive,S-Pen / Features,Buying Decision / Value Discussion
Ugx6GlvyupUPhlWEydR4AaABAg,a4NJNdHqs_I,"i have had very bad experience with samsung overall, my ddr4 me died within 2 years, my ego 970 sad dies in just a few months, and their service are the worse in the industry, i won't buy samsung products any more.",samsung,CUSTOM_PRODUCT_OR_BRAND,negative,Design / Build,Galaxy Models / S23-S24-S25 Series
UgzZR7zX-CUHSnGXGP14AaABAg,a4NJNdHqs_I,samsung is doing all the things android fans make fun of apple for. it s even taking obvious inspiration from apple. that cant go over well.,samsung,ORG,positive,Design / Build,General Samsung / Apple Discussion
UgzZR7zX-CUHSnGXGP14AaABAg,a4NJNdHqs_I,samsung is doing all the things android fans make fun of apple for. it s even taking obvious inspiration from apple. that cant go over well.,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Design / Build,General Samsung / Apple Discussion
UgzZR7zX-CUHSnGXGP14AaABAg,a4NJNdHqs_I,samsung is doing all the things android fans make fun of apple for. it s even taking obvious inspiration from apple. that cant go over well.,apple,CUSTOM_PRODUCT_OR_BRAND,positive,Design / Build,General Samsung / Apple Discussion
Ugy9bAD6CNDHg6MVMKx4AaABAg,a4NJNdHqs_I,"how on earth is marques the only guy who gets sharper photos on s25 ultra ultrawide while me and most of reviewers actually get sharper photos on the s24 ultra ultrawide? also the 3x zoom 10mp camera is anything but awesome, its a joke, even midranges get better 3x sensors than s24 and 25 ultra, they should have upgraded that instead!",s25 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,"AI, Battery, Camera and Feature Discussion"
Ugy9bAD6CNDHg6MVMKx4AaABAg,a4NJNdHqs_I,"how on earth is marques the only guy who gets sharper photos on s25 ultra ultrawide while me and most of reviewers actually get sharper photos on the s24 ultra ultrawide? also the 3x zoom 10mp camera is anything but awesome, its a joke, even midranges get better 3x sensors than s24 and 25 ultra, they should have upgraded that instead!",s24 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,"AI, Battery, Camera and Feature Discussion"
Ugx-vUo_zG-TRkO5BKd4AaABAg,a4NJNdHqs_I,video demonetized in the uk for knife use,uk,GPE,neutral,Camera,Buying Decision / Value Discussion
Ugz9gui6Krnrr9pyAOt4AaABAg,a4NJNdHqs_I,"i have the s25u coming on friday. does t seem like a real upgrade from my s23u, but i can hand that to my wife.",s25u,ORG,positive,S-Pen / Features,S25 vs S24 / iPhone Pro Max Comparison
UgzMJda3lVH6AQVOXEF4AaABAg,a4NJNdHqs_I,"its gonna be my first big flagship type phone since the s9. i liked that one a lot rip , hope this one carries me for a few years, and i will be more careful this time around, surely.",s9,ORG,positive,Performance / Processor,S25 vs S24 / iPhone Pro Max Comparison
Ugx4mpxdIxOjFH8-Fld4AaABAg,a4NJNdHqs_I,"the bluetooth downgrade of the s pen is a huge disappointment. being able to take photos from a distance, et. was definitely a bonus.",s pen,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEAqpCGoZEN,a4NJNdHqs_I,i never take pictures with my s24 ultra,s24 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,Camera,"AI, Battery, Camera and Feature Discussion"
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEArVWLyfGY,a4NJNdHqs_I,you can still buy the s pen with a bluetooth for 50,s pen,CUSTOM_PRODUCT_OR_BRAND,neutral,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEArx8NR8j3,a4NJNdHqs_I,"there's still a ton and a half of other options to do that. say cheese , wave your hand, use your watch or your ring. it's unfortunate that they removed this option but the phone is still fire. i've been lucky enough to get mine in late december i work for samsung and i like it much more than my s24 ultra.",samsung,ORG,positive,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEArx8NR8j3,a4NJNdHqs_I,"there's still a ton and a half of other options to do that. say cheese , wave your hand, use your watch or your ring. it's unfortunate that they removed this option but the phone is still fire. i've been lucky enough to get mine in late december i work for samsung and i like it much more than my s24 ultra.",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEArx8NR8j3,a4NJNdHqs_I,"there's still a ton and a half of other options to do that. say cheese , wave your hand, use your watch or your ring. it's unfortunate that they removed this option but the phone is still fire. i've been lucky enough to get mine in late december i work for samsung and i like it much more than my s24 ultra.",s24 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEAuz6Pm_NJ,a4NJNdHqs_I,you can buy a bluetooth pen from samsung if you absolutely have to have one.,samsung,CUSTOM_PRODUCT_OR_BRAND,neutral,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEAwlYJYiq1,a4NJNdHqs_I,"i actually have the s24 ultra and a samsung watch that i got free with my phone it's so much easier for me to take a photo with the s pen than with the watch, because you can kinda hide the s pen in your hand while you take the photos. it sounds stupid, but the lack of bluetooth connectivity of the s pen would be a reason for me to not update my phone if they keep the change in future versions when i need a new phone",samsung,CUSTOM_PRODUCT_OR_BRAND,neutral,Camera,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEAwlYJYiq1,a4NJNdHqs_I,"i actually have the s24 ultra and a samsung watch that i got free with my phone it's so much easier for me to take a photo with the s pen than with the watch, because you can kinda hide the s pen in your hand while you take the photos. it sounds stupid, but the lack of bluetooth connectivity of the s pen would be a reason for me to not update my phone if they keep the change in future versions when i need a new phone",s24 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,Camera,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEAwlYJYiq1,a4NJNdHqs_I,"i actually have the s24 ultra and a samsung watch that i got free with my phone it's so much easier for me to take a photo with the s pen than with the watch, because you can kinda hide the s pen in your hand while you take the photos. it sounds stupid, but the lack of bluetooth connectivity of the s pen would be a reason for me to not update my phone if they keep the change in future versions when i need a new phone",s pen,CUSTOM_PRODUCT_OR_BRAND,neutral,Camera,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEAyHOW1I0b,a4NJNdHqs_I,"поздрав, regards from serbia. i still use my note9. and i jus love to use s pen for translation on many languages. just take it of pnone and boom. photos and my kids love it from the first day one. alsso i use to crop some funny faces in a years many probably don't use anything from this above. but still that is true note, not this rounded screen, no identity no edge screen, no bricks, no jack, no wired earphones and many accessories but there is greater price whitout all. not for me.",serbia,GPE,positive,Camera,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEAyHOW1I0b,a4NJNdHqs_I,"поздрав, regards from serbia. i still use my note9. and i jus love to use s pen for translation on many languages. just take it of pnone and boom. photos and my kids love it from the first day one. alsso i use to crop some funny faces in a years many probably don't use anything from this above. but still that is true note, not this rounded screen, no identity no edge screen, no bricks, no jack, no wired earphones and many accessories but there is greater price whitout all. not for me.",alsso,PERSON,positive,Camera,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEAyHOW1I0b,a4NJNdHqs_I,"поздрав, regards from serbia. i still use my note9. and i jus love to use s pen for translation on many languages. just take it of pnone and boom. photos and my kids love it from the first day one. alsso i use to crop some funny faces in a years many probably don't use anything from this above. but still that is true note, not this rounded screen, no identity no edge screen, no bricks, no jack, no wired earphones and many accessories but there is greater price whitout all. not for me.",s pen,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEB3jFcoIFl,a4NJNdHqs_I,i forget this is even a feature of the s pen,s pen,CUSTOM_PRODUCT_OR_BRAND,negative,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEB7m5mkE_q,a4NJNdHqs_I,it won't work with the s25 ultra,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,Other,"AI, Battery, Camera and Feature Discussion"
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBAmwnNOeJ,a4NJNdHqs_I,nobody even cared for it till samsung made the move lol,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Design / Build,Upgrade Cycle / Yearly Phone Changes
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBBZFKtxh9,a4NJNdHqs_I,"people saying you can get a bluetooth s pen for the s25 ultra are lying. the s24 ultra bluetooth s pen does not fit in the s25 ultra, check jerryrigeverthing's teardown. they may sell one in the future for the new phone, but 1. that is speculation and 2. even if it does happen it will likely be 50 for something that should never have been downgraded in the first place.",s25 ultra,CUSTOM_PRODUCT_OR_BRAND,negative,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBBZFKtxh9,a4NJNdHqs_I,"people saying you can get a bluetooth s pen for the s25 ultra are lying. the s24 ultra bluetooth s pen does not fit in the s25 ultra, check jerryrigeverthing's teardown. they may sell one in the future for the new phone, but 1. that is speculation and 2. even if it does happen it will likely be 50 for something that should never have been downgraded in the first place.",s24 ultra,CUSTOM_PRODUCT_OR_BRAND,negative,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBBZFKtxh9,a4NJNdHqs_I,"people saying you can get a bluetooth s pen for the s25 ultra are lying. the s24 ultra bluetooth s pen does not fit in the s25 ultra, check jerryrigeverthing's teardown. they may sell one in the future for the new phone, but 1. that is speculation and 2. even if it does happen it will likely be 50 for something that should never have been downgraded in the first place.",s pen,CUSTOM_PRODUCT_OR_BRAND,negative,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBPtQX7alH,a4NJNdHqs_I,here is the problem samsung knows down to the single digit how many times you have used the pen and used it's bluetooth functions. and that is why you don't have that in the s25u,s25u,ORG,negative,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBPtQX7alH,a4NJNdHqs_I,here is the problem samsung knows down to the single digit how many times you have used the pen and used it's bluetooth functions. and that is why you don't have that in the s25u,samsung,CUSTOM_PRODUCT_OR_BRAND,negative,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBQ022p1_o,a4NJNdHqs_I,my gf still does on her s23 ultra? who tf are you to say what people do or don t with their phones.,don,PERSON,neutral,S-Pen / Features,General Samsung / Apple Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBSZNg18SJ,a4NJNdHqs_I,"how do samsung know that only 1 of users used this feature? did they do some kind of survey, or do they get that info directly through feedback from the phone itself?",samsung,CUSTOM_PRODUCT_OR_BRAND,neutral,Other,General Samsung / Apple Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBUZW1OTwr,a4NJNdHqs_I,u can use your galaxy watch are galaxy ring to take pictures,galaxy,CUSTOM_PRODUCT_OR_BRAND,neutral,Camera,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBX1b6xtM9,a4NJNdHqs_I,can buy s pen but s24 has inbuilt s pen charger. so how you will charge bluetooth pen?,s pen,CUSTOM_PRODUCT_OR_BRAND,neutral,Battery / Charging,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBYLz4aSbB,a4NJNdHqs_I,"samsung didn't do that good of a job highlighting the bt features of the s pen either less than 1 of users indicates that samsung didn't do its part by highlighting its functionality over 3 releases in those respective release presentations . if this were apple, all of the s pen functionality would be highlighted in the keynote and marketed accordingly. people aren't complaining just because it's a genuine downgrade receiving nothing im return , and those of us who use the s pen with the bt features need to speak up about it.",samsung,ORG,positive,AI / Gemini,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBYLz4aSbB,a4NJNdHqs_I,"samsung didn't do that good of a job highlighting the bt features of the s pen either less than 1 of users indicates that samsung didn't do its part by highlighting its functionality over 3 releases in those respective release presentations . if this were apple, all of the s pen functionality would be highlighted in the keynote and marketed accordingly. people aren't complaining just because it's a genuine downgrade receiving nothing im return , and those of us who use the s pen with the bt features need to speak up about it.",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBYLz4aSbB,a4NJNdHqs_I,"samsung didn't do that good of a job highlighting the bt features of the s pen either less than 1 of users indicates that samsung didn't do its part by highlighting its functionality over 3 releases in those respective release presentations . if this were apple, all of the s pen functionality would be highlighted in the keynote and marketed accordingly. people aren't complaining just because it's a genuine downgrade receiving nothing im return , and those of us who use the s pen with the bt features need to speak up about it.",s pen,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBYLz4aSbB,a4NJNdHqs_I,"samsung didn't do that good of a job highlighting the bt features of the s pen either less than 1 of users indicates that samsung didn't do its part by highlighting its functionality over 3 releases in those respective release presentations . if this were apple, all of the s pen functionality would be highlighted in the keynote and marketed accordingly. people aren't complaining just because it's a genuine downgrade receiving nothing im return , and those of us who use the s pen with the bt features need to speak up about it.",apple,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBZZZj2b2X,a4NJNdHqs_I,used s pen just to click pictures. sad that they took it away.,s pen,CUSTOM_PRODUCT_OR_BRAND,negative,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBbD68OG67,a4NJNdHqs_I,"indeed, and i think that their logical excuse about people not using the s pen is nonsense cause we wouldn't buy ultra in the first place, better bring the features back on the next model.",s pen,CUSTOM_PRODUCT_OR_BRAND,positive,S-Pen / Features,Upgrade Cycle / Yearly Phone Changes
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBdeYrj2Rx,a4NJNdHqs_I,i bet they will make a pen with blue tooth in it for the s25 ultra,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,S-Pen / Features,"AI, Battery, Camera and Feature Discussion"
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBizuCHyBC,a4NJNdHqs_I,samsung giving s pen from so many years unlike any other brands then no one praises but today reduce one feature of it not people go crazy.why?? other company not even giving any pen,samsung,ORG,negative,AI / Gemini,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBizuCHyBC,a4NJNdHqs_I,samsung giving s pen from so many years unlike any other brands then no one praises but today reduce one feature of it not people go crazy.why?? other company not even giving any pen,samsung,CUSTOM_PRODUCT_OR_BRAND,negative,AI / Gemini,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBizuCHyBC,a4NJNdHqs_I,samsung giving s pen from so many years unlike any other brands then no one praises but today reduce one feature of it not people go crazy.why?? other company not even giving any pen,s pen,CUSTOM_PRODUCT_OR_BRAND,negative,AI / Gemini,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEBrRcpPfKz,a4NJNdHqs_I,you can use your palm to take selfie and voice command,selfie,ORG,positive,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEC0wER_ogh,a4NJNdHqs_I,agreed! taking away anything useful is really bad! i m not changing my s24u for s25. nope!,s25,PERSON,positive,Design / Build,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAEC6VP6EUBa,a4NJNdHqs_I,"agreed , i was always a big fan of this s pen functioning as the remote camera shutter . niche but definitely have been using this function from time to time ..comes in very handy for family shoot during gathering",s pen,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAECE_zKvNhk,a4NJNdHqs_I,"that samsung stated something like 1 of people used the feature. calling someone naive because you use something but the majority don't is a bit silly. also when there's a wild array of options to do the exact same thing hand gestures, timers, watch, hey google. but in the there a great thing about this, just stick to your s24u until they come out with one with a bt pen you like.",samsung,ORG,positive,AI / Gemini,General Samsung / Apple Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAECE_zKvNhk,a4NJNdHqs_I,"that samsung stated something like 1 of people used the feature. calling someone naive because you use something but the majority don't is a bit silly. also when there's a wild array of options to do the exact same thing hand gestures, timers, watch, hey google. but in the there a great thing about this, just stick to your s24u until they come out with one with a bt pen you like.",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,General Samsung / Apple Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAECE_zKvNhk,a4NJNdHqs_I,"that samsung stated something like 1 of people used the feature. calling someone naive because you use something but the majority don't is a bit silly. also when there's a wild array of options to do the exact same thing hand gestures, timers, watch, hey google. but in the there a great thing about this, just stick to your s24u until they come out with one with a bt pen you like.",google,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,General Samsung / Apple Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAECHbp4ziPU,a4NJNdHqs_I,"just use hand gestures then. not saying the pen function wasn't nice, but it's no longer there so better find alternatives than cry about it with the new shape of the device, they had to chose between optimizing the battery life of the bluetooth on the spen couldn't give details, i'm not a technician and since roughly 1 of users were using the bluetooth feature on the spen, they slashed that. might come back in a future version if people ask for it but what i'm saying is that for me, the pros are easily winning vs the cons",spen,CUSTOM_PRODUCT_OR_BRAND,positive,Battery / Charging,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAECMWhW4Pz3,a4NJNdHqs_I,i find it hard to believe that only one percent used the s pen. i think that s a crock. i use mine at least once a day if not more . bad move samsung. sticking with s24 ultra.,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAECMWhW4Pz3,a4NJNdHqs_I,i find it hard to believe that only one percent used the s pen. i think that s a crock. i use mine at least once a day if not more . bad move samsung. sticking with s24 ultra.,s24 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAECMWhW4Pz3,a4NJNdHqs_I,i find it hard to believe that only one percent used the s pen. i think that s a crock. i use mine at least once a day if not more . bad move samsung. sticking with s24 ultra.,s pen,CUSTOM_PRODUCT_OR_BRAND,positive,S-Pen / Features,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAECY-MU6V87,a4NJNdHqs_I,start a video from 10 meters away?! and with other people around? i can tell you've never used an s pen in your life!,s pen,CUSTOM_PRODUCT_OR_BRAND,neutral,Camera,Buying Decision / Value Discussion
Ugx4mpxdIxOjFH8-Fld4AaABAg.AEAosT-RIAtAECp-9_c6Yt,a4NJNdHqs_I,i pretty much only use the s pen of my s24 ultra to take photos.,s24 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,Buying Decision / Value Discussion
