comment_id,clean_comment,sentiment_label,issue_category,topic_name,cluster_id,persona,svd_x,svd_y
UgzM19Qz6gVXXedpqoB4AaABAg,disappointed with samsung...i love my bluetooth s pen.,positive,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.25956727065703517,-0.06657160717525322
Ugw3GiRybhpiFjdqiZp4AaABAg,"love your content, but the bad part i've consistent found has been perpetuating pronouncing if as jiff .",negative,Positive Feedback,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.1346044395180705,-0.045037714883631896
UgzMTABum7OyKd2FjUh4AaABAg,"5 30, the swipe from different corners has been added and removed quite a few times though might be due to using good lock . i do _not_ like the two panels at all.",positive,Software / One UI,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.28992932776147984,-0.10559160370534598
Ugy4y05pcBn2OAPSGtx4AaABAg,trade in program saved sammy this year or i would've jumped ship to the one plus 13. next year....?,positive,Other,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.19233048573355765,-0.021836213573524287
UgxeKTNhLXSHJXLNfTp4AaABAg,very true. let their greed stomach rot!,positive,Other,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.38474155935702115,-0.23512485608148825
UgzPRZf4Cr4yCls7skR4AaABAg,real question is if i have s21 ultra what should i do?,neutral,Customer Support / Warranty,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.2832534687028806,0.2383257595886738
Ugx2LjOljrdYXIJmpWx4AaABAg,"i get the whole samsung hasn't changed their phone in a year or two, how boring but what i don't understand is why apple literally haven't changed the iphone for years and nobody bats an eyelid",negative,Design / Build,Buying Decision / Value Discussion,5,iPhone Comparison Shoppers,0.4406554726242779,-0.3347765984498527
UgywXJCxaun9Jo2368x4AaABAg,this video is about samsung getting complacent. i remember when hic got complacent.,negative,Camera,Buying Decision / Value Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.2526498720004313,-0.1227365349220374
UgwTRNSAZ71EFCYgIGR4AaABAg,is this the hardest company has tried to copy apple?,neutral,Other,Buying Decision / Value Discussion,7,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.20424058807848994,-0.26877162456724657
UgykZAeAmKGhvQzZIj94AaABAg,"you are the goat. nobody has your unique combination of skills and charisma. seriously, this is what youtube's should aspire to be.",negative,Design / Build,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.3473248985117097,-0.16386004819463226
Ugyej0apfkPjfqy1aH14AaABAg,i often use the bluetooth shutter,negative,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.15077185312513028,-0.014098401331593284
UgwII2fy-1fmJvAXX494AaABAg,not the best review this time.,negative,Positive Feedback,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.13261118120305831,-0.04168169669330041
UgyLaX2Vm3-syOjvPG94AaABAg,"i'm just happy the screen is flat and yeah sad about the rest but needed an upgrade so we move ig. if i had a youtube channel though, i would be screaming into the mic.",negative,Display / Screen,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.2663082626541867,-0.014766558208368424
UgwBHJYddav3BJz6ofZ4AaABAg,i'm on visible and my buddy is on verizon with a oneplus 13 working just fine,positive,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.18177556927261923,-0.05310905130996403
UgzSptjv8lFEOPvG05B4AaABAg,"i expect a phone to come out every 3 years, not every year. no one needs new phone every year.",positive,Price / Value,Buying Decision / Value Discussion,6,Phone Buying and Value Seekers,0.3080868402277823,-0.16879699855904073
UgzSptjv8lFEOPvG05B4AaABAg.AEAtv2KiMm6AEAwHb5wzG1,maybe those that bought one 2 years ago?,neutral,Other,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.14581597345212557,-0.04295235871850649
UgzSptjv8lFEOPvG05B4AaABAg.AEAtv2KiMm6AEAyWqQ2Cef,homo is a real probable today.,neutral,Other,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.07590823624192856,-0.08294946140604648
UgzSptjv8lFEOPvG05B4AaABAg.AEAtv2KiMm6AEAzRuSYglQ,._iorioi had the s7 edge for about 7 years then i bought the s23 ultra. i don't get why people change every 2 years sound stupid to me tbh.,negative,S-Pen / Features,S25 vs S24 / iPhone Pro Max Comparison,1,Galaxy Upgrade-Cycle Followers,0.3468547916431621,0.1791099868089094
UgzSptjv8lFEOPvG05B4AaABAg.AEAtv2KiMm6AEByCU5Po23,._iorio oh is that so? im from the eu we don't have that?,neutral,Other,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.1782689618095262,-0.05678313252385997
UgxOKfZNC2kLv-NT3Wp4AaABAg,you just agreed that it's not the best and still you awarded s24 ultra the phone of the year although vive x200 pro was better then it in almost all domains. funny thing is that at the end of this year you will still do the same.,positive,AI / Gemini,Buying Decision / Value Discussion,1,Galaxy Upgrade-Cycle Followers,0.46393145712204564,0.1256320090328737
UgyiIvbU0p-rsHxfwAZ4AaABAg,the rip through was sick!,negative,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.2533688906836722,-0.053900793216447605
Ugwe2yWbQQJRPEd_50x4AaABAg,second top comment is gay,positive,Other,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.018977478411430777,-0.015621795819173223
Ugz_u9mdG9tLLRYboJp4AaABAg,great did. is there some sort of audio distortion on marques voice? am i the only one hearing it?,positive,Positive Feedback,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.13188661332946044,-0.059720841783970385
Ugwa_icq_Oz1H7mAvyl4AaABAg,"i sure hope next years model is a backtrack and not just a confirmation like yep our phones just suck 10 worse get used to it like phone companies have done with the headphone jack. like sure, the s20 and s21 base models going from 1440p to 1080p doesn't make a meaningful difference i already can't see the pixels, but removing actual useful features like spen bluetooth is just lame. but i recon to other people they won't even notice or care, which i probably wouldn't because i never used my spen either lmao i just think it would've been nice of them to dock off the price by about 100 and say we removed some of the features nobody used and made it cheaper",positive,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.44401562129923783,-0.1581078929333346
UgxbObN6GnojwzibDjF4AaABAg,that's what happen when you eliminate competition.,neutral,Other,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.2840463508927857,-0.21388868898074512
UgwkR4mMDc2jRcuo0RN4AaABAg,talking about design like apple hasn't been the same for 10years,positive,Design / Build,Buying Decision / Value Discussion,7,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.2530452160265083,-0.21725309073788024
UgwHGPd8vU7h8XutV4Z4AaABAg,"i have never used the styles, it would be more useful if we had a bigger battery or a headphone jack.",positive,Battery / Charging,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.08164574900466857,-0.03597603595113373
UgzXfq3tSGDlmwcAuft4AaABAg,trying to decide if i should get the s25 ultra or wait for the oneplus open 2. i'm currently with a s23 ultra. any suggestions??,neutral,AI / Gemini,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.4108556787683662,0.5200703900806479
UgxZ6HEUusoUppAZv0d4AaABAg,"as a long, long time flagship galaxy and note phones owner since 2008 who was there for most highs and lows of that brand, that s25 ultra is the most disappointing phone in years as far as i'm concerned. yeah, the note 7 fiasco... but it was still a great device on paper and a great device to use when it didn't catch fire the s25 ultra though is so underwhelming... i expected way more from samsung, considering how badly they're getting outspec'd by chinese brands these days... not only did they not upgrade that dated 5,000mah li on battery and these slow charging speeds, they also decided to downgrade the spen, to keep the same old 12gb or ram, mostly kept the same cameras the s24 ultra biggest weakness according to many , and completely killed what gave the note ultra series its character and uniqueness by choosing to make it look like a mid range device with butt ugly, glued on camera rings. oh, and samsung also decided to keep its better m14 displays for its competitors and they're selling you, at a premium, their older, less efficient m13 displays... and it scratches more easily than the s24u display according to jerryrig so long for the no compromise phones the note ultra were in the past! they'll have to get their shit together with the s26 ultra or i'm gone. you can't ask for a premium price and give users underwhelming, outdated specs. ai bullcrap alone is not a substitute for up to date, competitive specs. if you have a s23 ultra or s24 ultra, don't bother to upgrade. apart form the soc will you really notice in day to day life? , your device is better real spen, 10x zoom on the s23u or equal mostly the same specs let's send samsung a message!",positive,Battery / Charging,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.7382283777244327,0.19647949787263264
UgxAn9mM_Cc6oIsVX3R4AaABAg.AEAtdMuaI2tAEAvz0oTuA7,"i did the same thing, but we're you on a 5g go plan? i'm still with one plus plan and got offered only 500 to trade in my s21 ultra.",neutral,Design / Build,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.3381724964150482,0.20215077447333524
UgzCnDYPhjy5LZ0iSG54AaABAg,you dont speak for humanity marques,neutral,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.25721670250546674,-0.07623312008556046
Ugz311TRhAkBPAZS53Z4AaABAg,rare marques not being a complete corporate bootlicker?,neutral,Other,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.13716062066256263,-0.036201459088519836
UgxSTPMAxwKlEadj3dV4AaABAg,"man,i miss samsung innovation era. it's up to chinese smartphone company to innovated and improvement.",positive,Other,Buying Decision / Value Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.44814082064888017,-0.29673603714727187
UgwjwwXuWbngKg0kQgF4AaABAg,what does the s25 ultra charge at 80w?,neutral,Battery / Charging,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.41078077358123904,0.5148229261240397
UgyC7z3229aGUuREbTV4AaABAg,nubia red magic 10 pro is love at first sight. i have s23 ultra will keep it for the ui7 update. but im upgrading to red magic pro with same snapdragon 8 elite chip and way more cheaper. the performance and the design is love at first sight for gamers like me. fashonista go for the iphone and samsung just a joke one love,positive,Performance / Processor,S-Pen / Bluetooth Removal,5,iPhone Comparison Shoppers,0.46850696722153995,0.03393900131013724
UgxxVGOmEoK05LtHC7B4AaABAg,did samsung male you change the apple logo to a pear?,neutral,Other,Buying Decision / Value Discussion,7,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.2804688750993855,-0.2676048015866533
UgwTuhNpT5No7mW14VF4AaABAg,"maquis, you need to stop hyping up the iphone and giving samsung the credit. it became too obvious. i mean it was apple that did the anti reflective coating to their screens you would've hyped it up and said it was a game changer and it is amazing, but since it's samsung you just mention that it is good and that's it!",positive,AI / Gemini,"AI, Battery, Camera and Feature Discussion",7,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.4409008698987893,-0.31083363465015323
UgxBvQmSDXZ3exCYwDx4AaABAg,"im getting to the point where i could use a new phone, had the s22 ultra since release and now its got enough scratches on the glass that its starting to bother me... but now i'm super stuck on whether to go s25 ultra, oneplus 13 or wait it out for the new pixel",positive,AI / Gemini,General Samsung / Apple Discussion,1,Galaxy Upgrade-Cycle Followers,0.4721371561619235,0.25108688086630865
UgzroJU0Hc-U2Vfx3m94AaABAg,"oh no, samsung is appleifiying more and more",neutral,Other,S25 vs S24 / iPhone Pro Max Comparison,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.38207099635658115,-0.28101294787324843
Ugz_psHOUpf80J50ZNx4AaABAg,about damn time. was wondering when you were going to drop the review.,negative,Other,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.16163624317553438,-0.03157603323879556
UgxVwpqEq2Yc2QTmkDp4AaABAg,this is what happens when there is little to no competition. however i think smartphones are coming to a peak where companies can only offer iterative yearly upgrades as there would be nothing to add the year after if all the upgrades where made at once,negative,Design / Build,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.23838792556362592,-0.07690086776499355
UgyB87YdfxiWjLCci6N4AaABAg,actually samsung didn't really cook for me this year. i was a little disappointed with the s25 ultra. i was really expecting lot,negative,Other,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.4506078012784923,0.2042654037328092
UgzYEreQ7_8cZ8wGXSZ4AaABAg,yes exactly marques. tell em! speaking for the people! samsung forgot what it meant to be the ultra or a note . with their stooped jazz trying to be apple but even worse you add features not take away sick into tho,neutral,Other,"AI, Battery, Camera and Feature Discussion",7,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.5296463053917531,-0.08175380829568574
UgyUmpFmXi6pnAompjd4AaABAg,i always encourage everyone even in the united states to get a xiaomi phone and if you have t mobile it works perfectly fine with them. so again i do think we need to have creators like you continuously pushing these chinese phone brands that are cheaper yet are still accessible to americans that way eventually it does force samsung and apple to innovate more,positive,AI / Gemini,Buying Decision / Value Discussion,6,Phone Buying and Value Seekers,0.49212723423634297,-0.37901122518878755
Ugwsv-f601iy6xwn8Bh4AaABAg,anyone else notice the pear on the mac from carly?,neutral,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.03472797406769895,-0.025976790589837453
Ugwsv-f601iy6xwn8Bh4AaABAg.AEAtHdqbLgpAEAyIsHB2gF,"after reading the comments, nope you are the only one.",neutral,Other,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.19708789433720217,-0.11631109547879173
Ugw_37liaKBRREz6b3t4AaABAg,"i have the honor magic v3, and as far as hardware and innovation it still is way better than the s25 ultra, the thing that samsung have is smooth refined software, that it! i see no reason to buy samsung anymore other than the software just works, with nearly no issues, the honor magic v3 has a few things im still getting used too, but i still think as far as functionality goes, it still beats the latest samsung, i very much doubt ill ever buy samsung again.",negative,AI / Gemini,S-Pen / Bluetooth Removal,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.6416895383905187,0.016935630163524434
UgzKvP-HspJzXdOhPdl4AaABAg,i still expect them to at least give me back my micros card slot. hence why when i broke my note 20 ultra 5g i upgraded and downgraded at the same time to the samsung galaxy x cover pro 6. it is a horrible day today phone. it lags it takes its sweet old time. but it's not entirely horrible that it's unusable but it has a micros card slot and a headphone jack. not everybody uses cloud storage or cloud based media streaming services google play music spotify apple music. also not everybody uses cloud storage i know i'm old school i don't like my files on somebody else's computer. is convenient as a backup but not as my main storage. by having a micro sd card my phone can take a crap and i still have everything i need backed up to the micros card.,negative,AI / Gemini,Fake Products / Screen / Camera Concerns,2,General Mobile Discussion Audience,0.3387352203390106,-0.08388452375994325
Ugznu6jpZgR1HQnZ9OV4AaABAg,coming back from a z fold6 im happy with the rounded edges. now i can have a flagship camera fit in my pocket without the phone tearing up the pockets like s24ultra did,positive,Camera,Buying Decision / Value Discussion,6,Phone Buying and Value Seekers,0.38622866364865194,-0.1673362564794586
UgwAhrWFmv_xKUj63t94AaABAg,wait... what if samsung purposefully did nothing and nerved the spen so they could bring back the note series after almost 5 years plus love the voice cracks,positive,AI / Gemini,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.2687632053437498,-0.07841551042084689
UgxjU2c3ECzSY6XAY4J4AaABAg,"ai should be free. should be included with the cost of the phone. samsung biggest problem, though is their marketing. if samsung would actually show people all the cool things it can do and have, they would see a big jump in users. like show off samsung sex and people would blow their minds",positive,AI / Gemini,Buying Decision / Value Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.5504718765595704,-0.35924828010997195
UgzmuIX76g6l10kMsmR4AaABAg,he said the video was 18 minutes,positive,Camera,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.08733061645128735,-0.036834933354359084
Ugw8xYAs2k0ouiIADvp4AaABAg,this is gonna be this year bust award of 2025. mark my words,positive,Other,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.16217238741146128,-0.031217875543081055
Ugw8xYAs2k0ouiIADvp4AaABAg.AEAtBLFZqk3AEAy0sHJAjo,"the s25 ultra is incredible, awards are irrelevant.",positive,Positive Feedback,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.3989167517672635,0.5796983122321913
Ugwz_5FfHttVpzy3-Mt4AaABAg,"soon samsung has become another boring company that lives upon the phrase of dont change a running system i own the predecessor , the 24 ultra . its a great phone , but its just another phone . their is stagnation in innovation used to be an apple issue , seems to have become a samsung issue as well",positive,Positive Feedback,Buying Decision / Value Discussion,6,Phone Buying and Value Seekers,0.6550366803421374,-0.2281762394027582
Ugxv7e9T80GTDoXrDnx4AaABAg,happy with my galaxy s23 ultra.,positive,Positive Feedback,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.2777702065969791,0.331840787929097
UgwtzzoCu7-zp65emn94AaABAg,"i will not buy samsung ultra series anymore if they continue these non sense experiments, ultra should be ultra , also the design was better in previous phones along with smart view wallet case",positive,Design / Build,S-Pen / Bluetooth Removal,1,Galaxy Upgrade-Cycle Followers,0.5516418857096923,0.14893671492401825
Ugxy9aat-B-vC4goTfd4AaABAg,i use the s pen button to take photos in cramped places for my job. safe to say i won't be going to the 25,positive,Camera,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.28393609950122695,-0.030825512764613712
UgwykCahDqpbpfXhwdF4AaABAg,om that transition was sickkkk,neutral,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.1718222028103147,-0.12607238147702016
UgzBs9_xOHWRAJoJu194AaABAg,"honestly, the spend bluetooth features deserved a better tutorial so that people would be aware of those options rather having the feature there to be found",positive,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.27211843678997,-0.10437698517075543
UgzbcuVy2WYULh7-5hx4AaABAg,i bought the s25 plus and not the 25 ultra for 2 reasons 1 the pen feature was a big deal for me. 2 the new ultra is enormous. they should have come up with a 6.7 inch screen instead.,neutral,Display / Screen,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.540779612141726,0.378201110259409
UgyVmpS2h97DAQt3iZZ4AaABAg,me watching this on the oneplus 13,neutral,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.10256465822461598,0.07203493106401893
Ugy4IpGzmwe4ZU-fi1R4AaABAg,need 10x zoom back. every other flagship has 5x zoom. it is not a differentiator.,positive,Camera,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.13850246047991704,-0.038337966700618994
Ugw8wyiE7wEixND3BB54AaABAg,is anyone gonna talk about the song he was playing at 5 12 happy by nf ?,positive,Other,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.23785753197685963,-0.022377811061839222
UgyWEUsEMbWrGykhzMh4AaABAg,finally used the robotic arm to shoot the into... nice,positive,Positive Feedback,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.3115609001414863,-0.052816449637228306
UgweJZvvZNmoK7hqRKd4AaABAg,has this happened before or am i starting to see things twice or does no one like the s25,negative,Design / Build,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.3207554383501648,0.10585992909566057
UgzsN0hNcHS5iMwjb8V4AaABAg,i pay 25 a month for gemini.,negative,AI / Gemini,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.1866347734730704,-0.005894798631731286
Ugx0Wwvjuf3wVmM-M6J4AaABAg,samsung got creators block,negative,Other,Upgrade Cycle / Yearly Phone Changes,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.24271013414873813,-0.13135764273935222
UgwknjAFOwWIioicr1h4AaABAg,"mkbhd really has that rich single guy privilege that he can plough through an area breaking the speed limit, record it, post it for millions to see and get away scot free.",positive,Other,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.18140485480166252,-0.08578316139423262
Ugz5ODcxVztgTZ15_Y94AaABAg,"0 36 bezels aren't thinner. they skipped on the new frame last year for the ultra just so you'd say this exact sentence this year, without them actually shaving the bezels. literally, the s24 ultra frame was an eyesore when you played it next to the regular s24 and s24 .",positive,Design / Build,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.4655308011512013,0.3661486335057846
UgwOh5CzF3c-EyDjL9N4AaABAg.AEAsirFVdcbAEKl3Sse6di,oh please google is the best when it comes to ape optimization on android with the pixel phones.,positive,Software / One UI,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.17769162220388696,-0.10755493325750273
UgyeZydsgmojHjqIzN54AaABAg,i have an s22 ultra. should i upgrade or wait for the s25 ultra?,neutral,AI / Gemini,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.35541850922829,0.47399020065495906
UgzYcpVm-tW0nW99O7p4AaABAg,"i have a fold 4 and want to upgrade to the s25, but all the reviews i've seen are saying it is a let down not sure if i should go to apple or go for the s24 ultra",negative,Display / Screen,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.4978483610058636,0.35115269050971604
UgzBUIvptjpcncrwoMx4AaABAg,like you said the s25u in t a bad phone at all. just samsung has 0 pressure to do anything different or better just like apple.,positive,AI / Gemini,Buying Decision / Value Discussion,7,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.46990877934723185,-0.339871358774687
UgxvpZMUslD_oMc1RKt4AaABAg,"i really hope they listen to that line that they ve gone from why buy anything else to you can buy anything else. really should set the, back on the right path for next years release",positive,Design / Build,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.23283259368218734,-0.07776677198103507
UgxwtNmKpkramMuU5d94AaABAg,marques has the best intros !!,positive,Positive Feedback,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.1130663630017786,-0.03853646266321229
UgxioP_EwxwhA2tBzLZ4AaABAg,what was that introooo,positive,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.0,0.0
UgyDFE2wJlXy19ogKc94AaABAg,mkbhd listens to nf??,neutral,Other,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.11542312850274919,-0.05609305362828369
UgyTi6Wc-ZbzItbMywt4AaABAg,good to see blue sky ape on the home screen.,positive,Display / Screen,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.13514646224770294,-0.0453933939378261
UgxrwiZO3cvL4qSa5rl4AaABAg,"could you hit a point at some point just saying whether or not all these ai features and stuff will be coming to the s24s and below? because they said we d get updates for 7 years? so surely we re going to be getting all this stuff anyway, which means you should still buy the s24 ultra?",positive,AI / Gemini,Upgrade Cycle / Yearly Phone Changes,4,Galaxy AI Subscription Sceptics,0.4675066127775573,0.17783504320226284
UgxufpVZHB82sVDp02J4AaABAg,watching on my s25 ultra,neutral,Camera,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.31472134816171393,0.4844574948343981
UgwCA5kfHfYj-dBjPlN4AaABAg,the s24u looking pretty good right now.,positive,Positive Feedback,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.16561967949430137,-0.06293139117053127
Ugyz-jVchqU-Ys_A8u54AaABAg,"i've been grandfathered in to the t mobile jump plan for like 10 years now, so i upgrade every year simply because there's not really a reason not to. i'm probably going to go ahead and get this phone if for no other reason that samsung has earned my trust at this point. my s24 ultra is the only phone i've had genuinely no issues with over the course of a year, with my old s9 coming in second place. meanwhile, i had nothing but issues with my oneplus 7 pro a few years back. it's just harder to commit to buying a phone when you aren't sure what you're going to get, especially when i can pretty much guarantee a good experience sticking with samsung.",positive,Design / Build,Upgrade Cycle / Yearly Phone Changes,6,Phone Buying and Value Seekers,0.6372936279251491,-0.03692501063320023
UgzJ3ITB7szPv0Xky1B4AaABAg,had this phone for 2 days now and it's going back to the store. the pam is crazy on this phone. really messing with my eyes and the headaches and motion sickness is instant. everything looks out of focus to me on this thing compared to my s23 ultra. not sure what's up with it. i should have kept it! this phone is making me sick! lost my s23 ultra for a trade in! going back to my note 9.,negative,Design / Build,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.4841794502646694,0.15148056868526225
UgyW_08GNC-ETsZmHG54AaABAg,"damn , slap straight through internet to samsung",neutral,AI / Gemini,Buying Decision / Value Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.40381772887573425,-0.2888209523608607
UgyQTRN9O6T6UuD8Ywh4AaABAg,"i remember when the first ultra came out, everyone was saying don t change it. it s perfect. just incremental upgrades is all we want and here we are all these years later and we re wondering why nothings changed really. well, samsung is just doing what the customer asked.",positive,Design / Build,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.4665978073914389,-0.03720060715260655
UgybOgL0SRDyMd9rWCt4AaABAg,i saw a s25 ad before this video started,neutral,Camera,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.20130975489177455,0.14453644439077284
UgxLghYSK-7UcyAXM7d4AaABAg,"watch they'll release an ultra s pen in the next few months that returns bluetooth, and possibly expands on it. jerry rig's teardown showed the phone has the charging hardware installed already.",positive,Battery / Charging,Upgrade Cycle / Yearly Phone Changes,0,S-Pen Bluetooth Feature Loyalists,0.5290205718686707,0.12335241619791253
Ugw5y-22G3VADa2LuYV4AaABAg,i've never been more tried of hearing the words ai in my life.,neutral,AI / Gemini,"AI, Battery, Camera and Feature Discussion",4,Galaxy AI Subscription Sceptics,0.2073477723316707,-0.06728918768017685
Ugye8ZUKEvII6IckBjx4AaABAg,"call them out so they keep eager to improve, otherwise we'll have the same device over and over.",positive,Customer Support / Warranty,S-Pen / Bluetooth Removal,2,General Mobile Discussion Audience,0.3578959982255249,0.02166798541440444
UgxpMQLFkZphJiR6gsl4AaABAg,top commenter is gay.,positive,Other,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.011555896602488657,-0.011387166207221636
UgxdR2X-tqdnHMbdAuh4AaABAg,top comment is not gay,positive,Other,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.01454816200163951,-0.01397132372335284
Ugwwa-eg4usglMQegUh4AaABAg,did he just say if ?,neutral,Other,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.15802532137726757,-0.07148412848671977
UgyXI7_k2nF2plIz7D94AaABAg,every single video about this phone harps on the bluetooth lacking s pen like anybody gives a flying fuck about that give it a rest,negative,Camera,Buying Decision / Value Discussion,0,S-Pen Bluetooth Feature Loyalists,0.32736671073412044,-0.13494792671125425
UgwX_CTd0zhrr9hbrQJ4AaABAg,"good video, long rant about bluetooth taken out from s pen which could have been used to give us some more details and comparison",positive,Camera,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.21045710150506763,-0.03438937513821568
UgwiuVSybiBTgMio4ZR4AaABAg,the s pen downgrade was a major disappointment. considering they left the same s pen charger in the phone as a plan b.,negative,Battery / Charging,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.3015202565144638,-0.09702265283692194
UgxSHr-iCSvJeEULHtV4AaABAg,i am still sad that they removed the bluetooth function from the s pen. i use that feature lot,negative,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.21074915558131688,-0.014777882016171954
UgwZvySfV8IkcywxTTd4AaABAg,"what the what that into is amazing, love the new idea!",positive,Positive Feedback,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.13779682582661856,-0.028499186830635268
UgwZvySfV8IkcywxTTd4AaABAg.AEAry7C39YcASIEO9p4U7d,"samsung needs to ask customers what they want. costs more, less functions, down grade from last year, and s pen restrictions.",positive,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.3540181225212925,-0.14008975807774743
